model,scenario,region,variable,unit,year,value
MESSAGEix-Pakistan 1,LTS_nexus,B16|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2030,1576.7107775592754
MESSAGEix-Pakistan 1,LTS_nexus,B16|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2035,1790.6932965593628
MESSAGEix-Pakistan 1,LTS_nexus,B16|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2040,1997.1054173031569
MESSAGEix-Pakistan 1,LTS_nexus,B16|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2045,2228.9356441630894
MESSAGEix-Pakistan 1,LTS_nexus,B16|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2050,2455.664707346397
MESSAGEix-Pakistan 1,LTS_nexus,B16|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2055,2680.0360555883485
MESSAGEix-Pakistan 1,LTS_nexus,B16|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2060,2902.3228514943935
MESSAGEix-Pakistan 1,LTS_nexus,B16|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2070,3553.4800621464788
MESSAGEix-Pakistan 1,LTS_nexus,B17|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2025,54.28673793
MESSAGEix-Pakistan 1,LTS_nexus,B17|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2030,64.90874184029678
MESSAGEix-Pakistan 1,LTS_nexus,B17|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2035,144.67623486349933
MESSAGEix-Pakistan 1,LTS_nexus,B17|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2040,223.1904176347779
MESSAGEix-Pakistan 1,LTS_nexus,B17|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2045,284.42101107861237
MESSAGEix-Pakistan 1,LTS_nexus,B17|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2050,343.3484627549512
MESSAGEix-Pakistan 1,LTS_nexus,B17|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2055,398.57648193858324
MESSAGEix-Pakistan 1,LTS_nexus,B17|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2060,451.8763566045967
MESSAGEix-Pakistan 1,LTS_nexus,B17|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2070,770.7729130171555
MESSAGEix-Pakistan 1,LTS_nexus,B1|AFGHAN_SOUTH,Water Extraction|Fossil Groundwater,MCM/yr,2050,1.972683745
MESSAGEix-Pakistan 1,LTS_nexus,B1|AFGHAN_SOUTH,Water Extraction|Fossil Groundwater,MCM/yr,2055,39.478809315511086
MESSAGEix-Pakistan 1,LTS_nexus,B1|AFGHAN_SOUTH,Water Extraction|Fossil Groundwater,MCM/yr,2060,76.56114571393184
MESSAGEix-Pakistan 1,LTS_nexus,B1|AFGHAN_SOUTH,Water Extraction|Fossil Groundwater,MCM/yr,2070,159.51039780340994
MESSAGEix-Pakistan 1,LTS_nexus,B20|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2025,245.15684286788218
MESSAGEix-Pakistan 1,LTS_nexus,B20|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2030,277.5621786038655
MESSAGEix-Pakistan 1,LTS_nexus,B20|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2035,369.52793785819443
MESSAGEix-Pakistan 1,LTS_nexus,B20|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2040,457.5961588669316
MESSAGEix-Pakistan 1,LTS_nexus,B20|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2045,573.3852884
MESSAGEix-Pakistan 1,LTS_nexus,B20|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2050,688.2592281268851
MESSAGEix-Pakistan 1,LTS_nexus,B20|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2055,858.9859008350504
MESSAGEix-Pakistan 1,LTS_nexus,B20|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2060,1029.6717610165922
MESSAGEix-Pakistan 1,LTS_nexus,B20|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2070,1335.071141542887
MESSAGEix-Pakistan 1,LTS_nexus,B21|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2025,181.61879783457525
MESSAGEix-Pakistan 1,LTS_nexus,B21|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2030,223.87495564129674
MESSAGEix-Pakistan 1,LTS_nexus,B21|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2035,251.76316215294395
MESSAGEix-Pakistan 1,LTS_nexus,B21|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2040,277.3825419
MESSAGEix-Pakistan 1,LTS_nexus,B21|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2045,309.57749952671384
MESSAGEix-Pakistan 1,LTS_nexus,B21|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2050,342.5355648969353
MESSAGEix-Pakistan 1,LTS_nexus,B21|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2055,562.6037144989949
MESSAGEix-Pakistan 1,LTS_nexus,B21|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2060,781.1271556650521
MESSAGEix-Pakistan 1,LTS_nexus,B21|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2070,1017.3760855774137
MESSAGEix-Pakistan 1,LTS_nexus,B22|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2025,505.01067893715447
MESSAGEix-Pakistan 1,LTS_nexus,B22|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2030,668.6870475576501
MESSAGEix-Pakistan 1,LTS_nexus,B22|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2035,888.9764492876402
MESSAGEix-Pakistan 1,LTS_nexus,B22|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2040,1104.9719852706169
MESSAGEix-Pakistan 1,LTS_nexus,B22|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2045,1341.9893360374567
MESSAGEix-Pakistan 1,LTS_nexus,B22|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2050,1575.3505194510085
MESSAGEix-Pakistan 1,LTS_nexus,B22|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2055,1724.997683571359
MESSAGEix-Pakistan 1,LTS_nexus,B22|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2060,1872.1033148539666
MESSAGEix-Pakistan 1,LTS_nexus,B22|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2070,2305.7442172650176
MESSAGEix-Pakistan 1,LTS_nexus,B23|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2025,69.86950289698851
MESSAGEix-Pakistan 1,LTS_nexus,B23|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2030,80.31839637203338
MESSAGEix-Pakistan 1,LTS_nexus,B23|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2035,88.78638807709589
MESSAGEix-Pakistan 1,LTS_nexus,B23|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2040,96.75792810010263
MESSAGEix-Pakistan 1,LTS_nexus,B23|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2045,124.37105001150384
MESSAGEix-Pakistan 1,LTS_nexus,B23|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2050,151.29269880838072
MESSAGEix-Pakistan 1,LTS_nexus,B23|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2055,169.25408236133848
MESSAGEix-Pakistan 1,LTS_nexus,B23|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2060,186.61189202954188
MESSAGEix-Pakistan 1,LTS_nexus,B23|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2070,240.76022854246403
MESSAGEix-Pakistan 1,LTS_nexus,B24|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2045,4.9382520634815705
MESSAGEix-Pakistan 1,LTS_nexus,B24|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2050,39.57522162
MESSAGEix-Pakistan 1,LTS_nexus,B24|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2055,43.749302673930856
MESSAGEix-Pakistan 1,LTS_nexus,B24|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2060,47.41075315874638
MESSAGEix-Pakistan 1,LTS_nexus,B24|PAKISTAN,Water Extraction|Fossil Groundwater,MCM/yr,2070,110.59569914495704
MESSAGEix-Pakistan 1,LTS_nexus,B2|AFGHAN_NORTH,Water Extraction|Fossil Groundwater,MCM/yr,2025,383.2963215940052
MESSAGEix-Pakistan 1,LTS_nexus,B2|AFGHAN_NORTH,Water Extraction|Fossil Groundwater,MCM/yr,2030,483.1303933714905
MESSAGEix-Pakistan 1,LTS_nexus,B2|AFGHAN_NORTH,Water Extraction|Fossil Groundwater,MCM/yr,2035,642.2660590923423
MESSAGEix-Pakistan 1,LTS_nexus,B2|AFGHAN_NORTH,Water Extraction|Fossil Groundwater,MCM/yr,2040,799.5955465793306
MESSAGEix-Pakistan 1,LTS_nexus,B2|AFGHAN_NORTH,Water Extraction|Fossil Groundwater,MCM/yr,2045,1021.3277695565602
MESSAGEix-Pakistan 1,LTS_nexus,B2|AFGHAN_NORTH,Water Extraction|Fossil Groundwater,MCM/yr,2050,1240.5536354543103
MESSAGEix-Pakistan 1,LTS_nexus,B2|AFGHAN_NORTH,Water Extraction|Fossil Groundwater,MCM/yr,2055,1520.5352684661575
MESSAGEix-Pakistan 1,LTS_nexus,B2|AFGHAN_NORTH,Water Extraction|Fossil Groundwater,MCM/yr,2060,1797.671566536548
MESSAGEix-Pakistan 1,LTS_nexus,B2|AFGHAN_NORTH,Water Extraction|Fossil Groundwater,MCM/yr,2070,2579.2488679058392
MESSAGEix-Pakistan 1,LTS_nexus,B7|INDIA_WEST,Water Extraction|Fossil Groundwater,MCM/yr,2025,63.609533223906325
MESSAGEix-Pakistan 1,LTS_nexus,B7|INDIA_WEST,Water Extraction|Fossil Groundwater,MCM/yr,2030,87.74307022937646
MESSAGEix-Pakistan 1,LTS_nexus,B7|INDIA_WEST,Water Extraction|Fossil Groundwater,MCM/yr,2035,151.60054753346995
MESSAGEix-Pakistan 1,LTS_nexus,B7|INDIA_WEST,Water Extraction|Fossil Groundwater,MCM/yr,2040,212.37543420148776
MESSAGEix-Pakistan 1,LTS_nexus,B7|INDIA_WEST,Water Extraction|Fossil Groundwater,MCM/yr,2045,227.21214125705794
MESSAGEix-Pakistan 1,LTS_nexus,B7|INDIA_WEST,Water Extraction|Fossil Groundwater,MCM/yr,2050,247.27988114767825
MESSAGEix-Pakistan 1,LTS_nexus,B7|INDIA_WEST,Water Extraction|Fossil Groundwater,MCM/yr,2055,307.0731845168428
MESSAGEix-Pakistan 1,LTS_nexus,B7|INDIA_WEST,Water Extraction|Fossil Groundwater,MCM/yr,2060,370.9294824758623
MESSAGEix-Pakistan 1,LTS_nexus,B7|INDIA_WEST,Water Extraction|Fossil Groundwater,MCM/yr,2070,434.26498291880165
MESSAGEix-Pakistan 1,LTS_nexus,B8|INDIA_WEST,Water Extraction|Fossil Groundwater,MCM/yr,2045,21.59036399510037
MESSAGEix-Pakistan 1,LTS_nexus,B8|INDIA_WEST,Water Extraction|Fossil Groundwater,MCM/yr,2050,55.021734109651554
MESSAGEix-Pakistan 1,LTS_nexus,B8|INDIA_WEST,Water Extraction|Fossil Groundwater,MCM/yr,2055,94.94683735452656
MESSAGEix-Pakistan 1,LTS_nexus,B8|INDIA_WEST,Water Extraction|Fossil Groundwater,MCM/yr,2060,141.01579301763442
MESSAGEix-Pakistan 1,LTS_nexus,B8|INDIA_WEST,Water Extraction|Fossil Groundwater,MCM/yr,2070,207.13288401994643
MESSAGEix-Pakistan 1,LTS_nexus,B10|INDIA_WEST,Water Extraction|Seawater,MCM/yr,2025,16.264163739886698
MESSAGEix-Pakistan 1,LTS_nexus,B10|INDIA_WEST,Water Extraction|Seawater,MCM/yr,2030,15.69947114
MESSAGEix-Pakistan 1,LTS_nexus,B10|INDIA_WEST,Water Extraction|Seawater,MCM/yr,2035,15.22511885
MESSAGEix-Pakistan 1,LTS_nexus,B10|INDIA_WEST,Water Extraction|Seawater,MCM/yr,2040,14.76029935
MESSAGEix-Pakistan 1,LTS_nexus,B10|INDIA_WEST,Water Extraction|Seawater,MCM/yr,2045,14.3222987
MESSAGEix-Pakistan 1,LTS_nexus,B10|INDIA_WEST,Water Extraction|Seawater,MCM/yr,2050,13.91200561
MESSAGEix-Pakistan 1,LTS_nexus,B10|INDIA_WEST,Water Extraction|Seawater,MCM/yr,2055,13.52413537
MESSAGEix-Pakistan 1,LTS_nexus,B10|INDIA_WEST,Water Extraction|Seawater,MCM/yr,2060,13.157618208065301
MESSAGEix-Pakistan 1,LTS_nexus,B10|INDIA_WEST,Water Extraction|Seawater,MCM/yr,2070,12.505840350764101
MESSAGEix-Pakistan 1,LTS_nexus,B16|PAKISTAN,Water Extraction|Seawater,MCM/yr,2025,10.16140757
MESSAGEix-Pakistan 1,LTS_nexus,B16|PAKISTAN,Water Extraction|Seawater,MCM/yr,2030,9.914322566
MESSAGEix-Pakistan 1,LTS_nexus,B16|PAKISTAN,Water Extraction|Seawater,MCM/yr,2035,9.677290282
MESSAGEix-Pakistan 1,LTS_nexus,B16|PAKISTAN,Water Extraction|Seawater,MCM/yr,2040,9.403275881
MESSAGEix-Pakistan 1,LTS_nexus,B16|PAKISTAN,Water Extraction|Seawater,MCM/yr,2045,9.113583678247998
MESSAGEix-Pakistan 1,LTS_nexus,B16|PAKISTAN,Water Extraction|Seawater,MCM/yr,2050,8.821286165
MESSAGEix-Pakistan 1,LTS_nexus,B16|PAKISTAN,Water Extraction|Seawater,MCM/yr,2055,8.529298774
MESSAGEix-Pakistan 1,LTS_nexus,B16|PAKISTAN,Water Extraction|Seawater,MCM/yr,2060,8.243024048
MESSAGEix-Pakistan 1,LTS_nexus,B16|PAKISTAN,Water Extraction|Seawater,MCM/yr,2070,7.706002772
MESSAGEix-Pakistan 1,LTS_nexus,B17|PAKISTAN,Water Extraction|Seawater,MCM/yr,2025,5.371020374
MESSAGEix-Pakistan 1,LTS_nexus,B17|PAKISTAN,Water Extraction|Seawater,MCM/yr,2030,5.240418529965201
MESSAGEix-Pakistan 1,LTS_nexus,B17|PAKISTAN,Water Extraction|Seawater,MCM/yr,2035,5.115130255
MESSAGEix-Pakistan 1,LTS_nexus,B17|PAKISTAN,Water Extraction|Seawater,MCM/yr,2040,4.970294323
MESSAGEix-Pakistan 1,LTS_nexus,B17|PAKISTAN,Water Extraction|Seawater,MCM/yr,2045,4.817171568
MESSAGEix-Pakistan 1,LTS_nexus,B17|PAKISTAN,Water Extraction|Seawater,MCM/yr,2050,4.662671722
MESSAGEix-Pakistan 1,LTS_nexus,B17|PAKISTAN,Water Extraction|Seawater,MCM/yr,2055,4.508335798
MESSAGEix-Pakistan 1,LTS_nexus,B17|PAKISTAN,Water Extraction|Seawater,MCM/yr,2060,4.357019421
MESSAGEix-Pakistan 1,LTS_nexus,B17|PAKISTAN,Water Extraction|Seawater,MCM/yr,2070,4.073165812
MESSAGEix-Pakistan 1,LTS_nexus,B1|AFGHAN_SOUTH,Water Extraction|Seawater,MCM/yr,2030,0.8177365228118767
MESSAGEix-Pakistan 1,LTS_nexus,B1|AFGHAN_SOUTH,Water Extraction|Seawater,MCM/yr,2035,10.887912004735163
MESSAGEix-Pakistan 1,LTS_nexus,B1|AFGHAN_SOUTH,Water Extraction|Seawater,MCM/yr,2040,20.74898706517531
MESSAGEix-Pakistan 1,LTS_nexus,B1|AFGHAN_SOUTH,Water Extraction|Seawater,MCM/yr,2045,32.02984997901819
MESSAGEix-Pakistan 1,LTS_nexus,B1|AFGHAN_SOUTH,Water Extraction|Seawater,MCM/yr,2050,41.01877899
MESSAGEix-Pakistan 1,LTS_nexus,B1|AFGHAN_SOUTH,Water Extraction|Seawater,MCM/yr,2055,39.32710571
MESSAGEix-Pakistan 1,LTS_nexus,B1|AFGHAN_SOUTH,Water Extraction|Seawater,MCM/yr,2060,37.71029602987571
MESSAGEix-Pakistan 1,LTS_nexus,B1|AFGHAN_SOUTH,Water Extraction|Seawater,MCM/yr,2070,34.73462678
MESSAGEix-Pakistan 1,LTS_nexus,B20|PAKISTAN,Water Extraction|Seawater,MCM/yr,2025,33.69416527
MESSAGEix-Pakistan 1,LTS_nexus,B20|PAKISTAN,Water Extraction|Seawater,MCM/yr,2030,32.87485724
MESSAGEix-Pakistan 1,LTS_nexus,B20|PAKISTAN,Water Extraction|Seawater,MCM/yr,2035,32.08888296
MESSAGEix-Pakistan 1,LTS_nexus,B20|PAKISTAN,Water Extraction|Seawater,MCM/yr,2040,31.180279854735897
MESSAGEix-Pakistan 1,LTS_nexus,B20|PAKISTAN,Water Extraction|Seawater,MCM/yr,2045,30.219690793241103
MESSAGEix-Pakistan 1,LTS_nexus,B20|PAKISTAN,Water Extraction|Seawater,MCM/yr,2050,29.25046279
MESSAGEix-Pakistan 1,LTS_nexus,B20|PAKISTAN,Water Extraction|Seawater,MCM/yr,2055,28.282263128004402
MESSAGEix-Pakistan 1,LTS_nexus,B20|PAKISTAN,Water Extraction|Seawater,MCM/yr,2060,27.33300606
MESSAGEix-Pakistan 1,LTS_nexus,B20|PAKISTAN,Water Extraction|Seawater,MCM/yr,2070,25.552299650231003
MESSAGEix-Pakistan 1,LTS_nexus,B21|PAKISTAN,Water Extraction|Seawater,MCM/yr,2025,12.25614865
MESSAGEix-Pakistan 1,LTS_nexus,B21|PAKISTAN,Water Extraction|Seawater,MCM/yr,2030,11.95812789
MESSAGEix-Pakistan 1,LTS_nexus,B21|PAKISTAN,Water Extraction|Seawater,MCM/yr,2035,11.67223217
MESSAGEix-Pakistan 1,LTS_nexus,B21|PAKISTAN,Water Extraction|Seawater,MCM/yr,2040,11.34173059
MESSAGEix-Pakistan 1,LTS_nexus,B21|PAKISTAN,Water Extraction|Seawater,MCM/yr,2045,10.992319283535199
MESSAGEix-Pakistan 1,LTS_nexus,B21|PAKISTAN,Water Extraction|Seawater,MCM/yr,2050,10.63976559
MESSAGEix-Pakistan 1,LTS_nexus,B21|PAKISTAN,Water Extraction|Seawater,MCM/yr,2055,10.28758595
MESSAGEix-Pakistan 1,LTS_nexus,B21|PAKISTAN,Water Extraction|Seawater,MCM/yr,2060,9.94229662
MESSAGEix-Pakistan 1,LTS_nexus,B21|PAKISTAN,Water Extraction|Seawater,MCM/yr,2070,9.294570156
MESSAGEix-Pakistan 1,LTS_nexus,B22|PAKISTAN,Water Extraction|Seawater,MCM/yr,2025,21.735458650048102
MESSAGEix-Pakistan 1,LTS_nexus,B22|PAKISTAN,Water Extraction|Seawater,MCM/yr,2030,21.20693878
MESSAGEix-Pakistan 1,LTS_nexus,B22|PAKISTAN,Water Extraction|Seawater,MCM/yr,2035,20.69992188
MESSAGEix-Pakistan 1,LTS_nexus,B22|PAKISTAN,Water Extraction|Seawater,MCM/yr,2040,20.11379947
MESSAGEix-Pakistan 1,LTS_nexus,B22|PAKISTAN,Water Extraction|Seawater,MCM/yr,2045,19.49414192
MESSAGEix-Pakistan 1,LTS_nexus,B22|PAKISTAN,Water Extraction|Seawater,MCM/yr,2050,18.868911559595002
MESSAGEix-Pakistan 1,LTS_nexus,B22|PAKISTAN,Water Extraction|Seawater,MCM/yr,2055,18.24434456
MESSAGEix-Pakistan 1,LTS_nexus,B22|PAKISTAN,Water Extraction|Seawater,MCM/yr,2060,17.63199706
MESSAGEix-Pakistan 1,LTS_nexus,B22|PAKISTAN,Water Extraction|Seawater,MCM/yr,2070,16.48329757
MESSAGEix-Pakistan 1,LTS_nexus,B23|PAKISTAN,Water Extraction|Seawater,MCM/yr,2025,2.912192662
MESSAGEix-Pakistan 1,LTS_nexus,B23|PAKISTAN,Water Extraction|Seawater,MCM/yr,2030,2.841379724
MESSAGEix-Pakistan 1,LTS_nexus,B23|PAKISTAN,Water Extraction|Seawater,MCM/yr,2035,2.7734478281409003
MESSAGEix-Pakistan 1,LTS_nexus,B23|PAKISTAN,Water Extraction|Seawater,MCM/yr,2040,2.694917101
MESSAGEix-Pakistan 1,LTS_nexus,B23|PAKISTAN,Water Extraction|Seawater,MCM/yr,2045,2.611893218
MESSAGEix-Pakistan 1,LTS_nexus,B23|PAKISTAN,Water Extraction|Seawater,MCM/yr,2050,2.528122671
MESSAGEix-Pakistan 1,LTS_nexus,B23|PAKISTAN,Water Extraction|Seawater,MCM/yr,2055,2.444441003
MESSAGEix-Pakistan 1,LTS_nexus,B23|PAKISTAN,Water Extraction|Seawater,MCM/yr,2060,2.362396547
MESSAGEix-Pakistan 1,LTS_nexus,B23|PAKISTAN,Water Extraction|Seawater,MCM/yr,2070,2.208489777
MESSAGEix-Pakistan 1,LTS_nexus,B24|PAKISTAN,Water Extraction|Seawater,MCM/yr,2045,1.8114090637629001
MESSAGEix-Pakistan 1,LTS_nexus,B24|PAKISTAN,Water Extraction|Seawater,MCM/yr,2050,1.7533122289663001
MESSAGEix-Pakistan 1,LTS_nexus,B24|PAKISTAN,Water Extraction|Seawater,MCM/yr,2055,1.695277034
MESSAGEix-Pakistan 1,LTS_nexus,B24|PAKISTAN,Water Extraction|Seawater,MCM/yr,2060,1.6383772839408999
MESSAGEix-Pakistan 1,LTS_nexus,B24|PAKISTAN,Water Extraction|Seawater,MCM/yr,2070,1.5316393375131998
MESSAGEix-Pakistan 1,LTS_nexus,B2|AFGHAN_NORTH,Water Extraction|Seawater,MCM/yr,2025,143.020624
MESSAGEix-Pakistan 1,LTS_nexus,B2|AFGHAN_NORTH,Water Extraction|Seawater,MCM/yr,2030,138.81750635044628
MESSAGEix-Pakistan 1,LTS_nexus,B2|AFGHAN_NORTH,Water Extraction|Seawater,MCM/yr,2035,134.3541773
MESSAGEix-Pakistan 1,LTS_nexus,B2|AFGHAN_NORTH,Water Extraction|Seawater,MCM/yr,2040,129.6222822098722
MESSAGEix-Pakistan 1,LTS_nexus,B2|AFGHAN_NORTH,Water Extraction|Seawater,MCM/yr,2045,124.6463978800547
MESSAGEix-Pakistan 1,LTS_nexus,B2|AFGHAN_NORTH,Water Extraction|Seawater,MCM/yr,2050,119.6126611612658
MESSAGEix-Pakistan 1,LTS_nexus,B2|AFGHAN_NORTH,Water Extraction|Seawater,MCM/yr,2055,114.6796634427549
MESSAGEix-Pakistan 1,LTS_nexus,B2|AFGHAN_NORTH,Water Extraction|Seawater,MCM/yr,2060,109.9649714665592
MESSAGEix-Pakistan 1,LTS_nexus,B2|AFGHAN_NORTH,Water Extraction|Seawater,MCM/yr,2070,101.2877819865111
MESSAGEix-Pakistan 1,LTS_nexus,B7|INDIA_WEST,Water Extraction|Seawater,MCM/yr,2025,14.10198908
MESSAGEix-Pakistan 1,LTS_nexus,B7|INDIA_WEST,Water Extraction|Seawater,MCM/yr,2030,13.6123673
MESSAGEix-Pakistan 1,LTS_nexus,B7|INDIA_WEST,Water Extraction|Seawater,MCM/yr,2035,13.201075891597899
MESSAGEix-Pakistan 1,LTS_nexus,B7|INDIA_WEST,Water Extraction|Seawater,MCM/yr,2040,12.79804998
MESSAGEix-Pakistan 1,LTS_nexus,B7|INDIA_WEST,Water Extraction|Seawater,MCM/yr,2045,12.41827758
MESSAGEix-Pakistan 1,LTS_nexus,B7|INDIA_WEST,Water Extraction|Seawater,MCM/yr,2050,12.06252928
MESSAGEix-Pakistan 1,LTS_nexus,B7|INDIA_WEST,Water Extraction|Seawater,MCM/yr,2055,11.72622291
MESSAGEix-Pakistan 1,LTS_nexus,B7|INDIA_WEST,Water Extraction|Seawater,MCM/yr,2060,11.408430910599101
MESSAGEix-Pakistan 1,LTS_nexus,B7|INDIA_WEST,Water Extraction|Seawater,MCM/yr,2070,10.84330107
MESSAGEix-Pakistan 1,LTS_nexus,B8|INDIA_WEST,Water Extraction|Seawater,MCM/yr,2040,16.40446847
MESSAGEix-Pakistan 1,LTS_nexus,B8|INDIA_WEST,Water Extraction|Seawater,MCM/yr,2045,19.95925272
MESSAGEix-Pakistan 1,LTS_nexus,B8|INDIA_WEST,Water Extraction|Seawater,MCM/yr,2050,19.38747695
MESSAGEix-Pakistan 1,LTS_nexus,B8|INDIA_WEST,Water Extraction|Seawater,MCM/yr,2055,18.84694918
MESSAGEix-Pakistan 1,LTS_nexus,B8|INDIA_WEST,Water Extraction|Seawater,MCM/yr,2060,18.336178607684698
MESSAGEix-Pakistan 1,LTS_nexus,B8|INDIA_WEST,Water Extraction|Seawater,MCM/yr,2070,17.42787476
MESSAGEix-Pakistan 1,LTS_nexus,B10|INDIA_WEST,Water Extraction|Seawater|Desalination,MCM/yr,2025,16.264163739886698
MESSAGEix-Pakistan 1,LTS_nexus,B10|INDIA_WEST,Water Extraction|Seawater|Desalination,MCM/yr,2030,15.69947114
MESSAGEix-Pakistan 1,LTS_nexus,B10|INDIA_WEST,Water Extraction|Seawater|Desalination,MCM/yr,2035,15.22511885
MESSAGEix-Pakistan 1,LTS_nexus,B10|INDIA_WEST,Water Extraction|Seawater|Desalination,MCM/yr,2040,14.76029935
MESSAGEix-Pakistan 1,LTS_nexus,B10|INDIA_WEST,Water Extraction|Seawater|Desalination,MCM/yr,2045,14.3222987
MESSAGEix-Pakistan 1,LTS_nexus,B10|INDIA_WEST,Water Extraction|Seawater|Desalination,MCM/yr,2050,13.91200561
MESSAGEix-Pakistan 1,LTS_nexus,B10|INDIA_WEST,Water Extraction|Seawater|Desalination,MCM/yr,2055,13.52413537
MESSAGEix-Pakistan 1,LTS_nexus,B10|INDIA_WEST,Water Extraction|Seawater|Desalination,MCM/yr,2060,13.157618208065301
MESSAGEix-Pakistan 1,LTS_nexus,B10|INDIA_WEST,Water Extraction|Seawater|Desalination,MCM/yr,2070,12.505840350764101
MESSAGEix-Pakistan 1,LTS_nexus,B16|PAKISTAN,Water Extraction|Seawater|Desalination,MCM/yr,2025,10.16140757
MESSAGEix-Pakistan 1,LTS_nexus,B16|PAKISTAN,Water Extraction|Seawater|Desalination,MCM/yr,2030,9.914322566
MESSAGEix-Pakistan 1,LTS_nexus,B16|PAKISTAN,Water Extraction|Seawater|Desalination,MCM/yr,2035,9.677290282
MESSAGEix-Pakistan 1,LTS_nexus,B16|PAKISTAN,Water Extraction|Seawater|Desalination,MCM/yr,2040,9.403275881
MESSAGEix-Pakistan 1,LTS_nexus,B16|PAKISTAN,Water Extraction|Seawater|Desalination,MCM/yr,2045,9.113583678247998
MESSAGEix-Pakistan 1,LTS_nexus,B16|PAKISTAN,Water Extraction|Seawater|Desalination,MCM/yr,2050,8.821286165
MESSAGEix-Pakistan 1,LTS_nexus,B16|PAKISTAN,Water Extraction|Seawater|Desalination,MCM/yr,2055,8.529298774
MESSAGEix-Pakistan 1,LTS_nexus,B16|PAKISTAN,Water Extraction|Seawater|Desalination,MCM/yr,2060,8.243024048
MESSAGEix-Pakistan 1,LTS_nexus,B16|PAKISTAN,Water Extraction|Seawater|Desalination,MCM/yr,2070,7.706002772
MESSAGEix-Pakistan 1,LTS_nexus,B17|PAKISTAN,Water Extraction|Seawater|Desalination,MCM/yr,2025,5.371020374
MESSAGEix-Pakistan 1,LTS_nexus,B17|PAKISTAN,Water Extraction|Seawater|Desalination,MCM/yr,2030,5.240418529965201
MESSAGEix-Pakistan 1,LTS_nexus,B17|PAKISTAN,Water Extraction|Seawater|Desalination,MCM/yr,2035,5.115130255
